document_name,source_file,table_type,crop,province,unit,source_page,parse_method,suitability_level,area_rai,rag_text
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุตรดิตถ์,ไร่,1,table,s1,116815,พืช ข้าว จังหวัด อุตรดิตถ์ ระดับความเหมาะสม s1 มีเนื้อที่ 116815 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุตรดิตถ์,ไร่,9,table,s1,1243,พืช ข้าว จังหวัด อุตรดิตถ์ ระดับความเหมาะสม s1 มีเนื้อที่ 1243 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุทัยธานี,ไร่,1,table,s1,287723,พืช ข้าว จังหวัด อุทัยธานี ระดับความเหมาะสม s1 มีเนื้อที่ 287723 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุทัยธานี,ไร่,9,table,s1,847,พืช ข้าว จังหวัด อุทัยธานี ระดับความเหมาะสม s1 มีเนื้อที่ 847 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุบลราชธานี,ไร่,1,table,s1,760229,พืช ข้าว จังหวัด อุบลราชธานี ระดับความเหมาะสม s1 มีเนื้อที่ 760229 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อ่างทอง,ไร่,2,table,s1,376209,พืช ข้าว จังหวัด อ่างทอง ระดับความเหมาะสม s1 มีเนื้อที่ 376209 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เชียงราย,ไร่,1,table,s1,965068,พืช ข้าว จังหวัด เชียงราย ระดับความเหมาะสม s1 มีเนื้อที่ 965068 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เชียงราย,ไร่,9,table,s1,64342,พืช ข้าว จังหวัด เชียงราย ระดับความเหมาะสม s1 มีเนื้อที่ 64342 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เชียงใหม่,ไร่,1,table,s1,257221,พืช ข้าว จังหวัด เชียงใหม่ ระดับความเหมาะสม s1 มีเนื้อที่ 257221 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เชียงใหม่,ไร่,9,table,s1,1146,พืช ข้าว จังหวัด เชียงใหม่ ระดับความเหมาะสม s1 มีเนื้อที่ 1146 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เพชรบุรี,ไร่,1,table,s1,300110,พืช ข้าว จังหวัด เพชรบุรี ระดับความเหมาะสม s1 มีเนื้อที่ 300110 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เพชรบุรี,ไร่,9,table,s1,7,พืช ข้าว จังหวัด เพชรบุรี ระดับความเหมาะสม s1 มีเนื้อที่ 7 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เพชรบูรณ์,ไร่,1,table,s1,69384,พืช ข้าว จังหวัด เพชรบูรณ์ ระดับความเหมาะสม s1 มีเนื้อที่ 69384 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เพชรบูรณ์,ไร่,9,table,s1,1114,พืช ข้าว จังหวัด เพชรบูรณ์ ระดับความเหมาะสม s1 มีเนื้อที่ 1114 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เลย,ไร่,1,table,s1,3150,พืช ข้าว จังหวัด เลย ระดับความเหมาะสม s1 มีเนื้อที่ 3150 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เลย,ไร่,9,table,s1,222,พืช ข้าว จังหวัด เลย ระดับความเหมาะสม s1 มีเนื้อที่ 222 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,แพร่,ไร่,1,table,s1,195329,พืช ข้าว จังหวัด แพร่ ระดับความเหมาะสม s1 มีเนื้อที่ 195329 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,แพร่,ไร่,9,table,s1,5519,พืช ข้าว จังหวัด แพร่ ระดับความเหมาะสม s1 มีเนื้อที่ 5519 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,แม่ฮ่องสอน,ไร่,1,table,s1,9805,พืช ข้าว จังหวัด แม่ฮ่องสอน ระดับความเหมาะสม s1 มีเนื้อที่ 9805 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,แม่ฮ่องสอน,ไร่,9,table,s1,372,พืช ข้าว จังหวัด แม่ฮ่องสอน ระดับความเหมาะสม s1 มีเนื้อที่ 372 ไร่
